Date,High,Low,Volume,Volatility
2019-01-02,29.95723935044415,29.36498013681145,26430315,0.5922592136327012
2019-01-03,29.84704772366658,28.88979279213761,28503533,0.957254931528972
2019-01-04,29.85393580630777,29.103282336050963,27145348,0.7506534702568075
2019-01-07,30.039875898630356,29.516485799806265,20995469,0.5233900988240912
2019-01-08,30.094975315967947,29.71620397850702,19677231,0.3787713374609254
2019-01-09,30.074308354223575,29.75063340071039,20107580,0.32367495351318354
2019-01-10,29.77128768165813,28.944881791981228,39731162,0.8264058896769022
2019-01-11,29.530261993408203,29.02753087750099,21064506,0.5027311159072134
2019-01-14,29.358088527143906,29.04129993105986,17605173,0.3167885960840451
2019-01-15,29.778186983193212,29.220362263062192,25865371,0.5578247201310198
2019-01-16,29.46828525564918,28.94489498940564,30169380,0.5233902662435419
2019-01-17,29.37875082694269,28.80715352121011,24177284,0.5715973057325776
2019-01-18,29.530251033926284,29.103272676815003,38618455,0.42697835711128107
2019-01-22,29.399411686016357,28.8760215497994,29444122,0.5233901362169568
2019-01-23,29.06196054161155,28.614323055759087,24462813,0.4476374858524643
2019-01-24,28.779617627868227,27.97387031702432,34394023,0.8057473108439055
2019-01-25,28.40772015148447,27.898102797613635,35862455,0.5096173538708335
2019-01-28,27.911876263396255,27.188771062428703,39329694,0.7231052009675523
2019-01-29,28.13225534353845,27.181889450019277,51376808,0.950365893519173
2019-01-30,28.75206693581585,28.049620549505455,36067880,0.7024463863103954
2019-01-31,29.607548296911933,28.72529644483257,40927452,0.8822518520793636
2019-02-01,29.954888281486532,29.558915998611393,27239681,0.39597228287513886
2019-02-04,29.760377481721573,29.1490527889943,19426485,0.6113246927272726
2019-02-05,29.683971144485664,29.218531011181387,21127641,0.465440133304277
2019-02-06,29.433878541064878,29.03095970027429,16450410,0.40291884079058704
2019-02-07,29.281044120519685,28.628037699149143,24248008,0.6530064213705415
2019-02-08,29.343563006103977,28.8225483255996,27500125,0.5210146805043792
2019-02-11,29.39219340683548,28.836443442081723,27102134,0.5557499647537583
2019-02-12,29.1837928786473,28.753088043254618,30540177,0.4307048353926817
2019-02-13,29.21852291253495,28.753082908239048,24757195,0.46544000429590326
2019-02-14,29.260208828554845,28.912867460036097,19864949,0.3473413685187481
2019-02-15,29.531132713450425,29.23241685169699,19168993,0.29871586175343623
2019-02-19,29.77427073137041,29.308827967543788,24432985,0.46544276382662275
2019-02-20,29.56586932968898,29.12821800471732,27354884,0.4376513249716609
2019-02-21,29.399136026804655,29.079580746906355,19611883,0.31955527989829946
2019-02-22,29.961836388229298,29.329672234044374,24779329,0.6321641541849239
2019-02-25,30.128556692205112,29.829843672665724,25274815,0.2987130195393881
2019-02-26,30.03130363777697,29.73259058455218,16548959,0.2987130532247875
2019-02-27,30.024362107089157,29.739541987634624,16475074,0.2848201194545332
2019-02-28,30.413393377913987,29.781226223411156,39002427,0.6321671545028309
2019-03-01,30.420336089810515,30.072991941612514,26667781,0.3473441481980011
2019-03-04,30.281391629112818,29.78816566588858,22805820,0.49322596322423706
2019-03-05,30.045200237089396,29.76732385434017,26529812,0.277876382749227
2019-03-06,29.781225729210842,28.91286945488059,22410359,0.8683562743302531
2019-03-07,29.10042548388188,28.655827724620746,29046132,0.44459775926113565
2019-03-08,28.787819228159318,28.02366606236803,31306119,0.7641531657912886
2019-03-11,28.843391272671827,28.343218794963455,29161545,0.5001724777083716
2019-03-12,29.12126476323465,28.739185460790253,24170539,0.3820793024443958
