Date,High,Low,Volume,Volatility
2019-04-18,66.0,60.32099914550781,25764700,5.6790008544921875
2019-04-22,68.9000015258789,59.939998626708984,9949700,8.960002899169922
2019-04-23,74.16899871826172,65.55000305175781,6786500,8.618995666503906
2019-04-24,71.5,63.15999984741211,4973500,8.34000015258789
2019-04-25,66.8499984741211,62.599998474121094,3863300,4.25
2019-04-26,66.98999786376953,63.599998474121094,1527400,3.3899993896484375
2019-04-29,68.5,64.75,1822300,3.75
2019-04-30,72.5199966430664,66.66999816894531,4113100,5.849998474121094
2019-05-01,76.94999694824219,70.81600189208984,3301900,6.133995056152344
2019-05-02,75.88999938964844,69.69100189208984,2525300,6.198997497558594
2019-05-03,80.25,75.0,2590300,5.25
2019-05-06,80.79000091552734,74.5,2051800,6.290000915527344
2019-05-07,78.05000305175781,73.25,1975200,4.8000030517578125
2019-05-08,78.5,74.02999877929688,2265500,4.470001220703125
2019-05-09,76.98999786376953,74.0,1348200,2.9899978637695312
2019-05-10,79.73999786376953,74.7699966430664,1555100,4.970001220703125
2019-05-13,77.38999938964844,70.5999984741211,2873200,6.790000915527344
2019-05-14,76.88500213623047,73.11000061035156,1950400,3.7750015258789062
2019-05-15,80.0,72.20999908447266,2426500,7.790000915527344
2019-05-16,87.55000305175781,79.25,4580700,8.300003051757812
2019-05-17,90.27999877929688,81.87999725341797,3442500,8.400001525878906
2019-05-20,91.45999908447266,83.2699966430664,3666800,8.19000244140625
2019-05-21,89.69999694824219,84.5,2576000,5.1999969482421875
2019-05-22,85.69999694824219,82.0,1596400,3.6999969482421875
2019-05-23,81.5,77.26000213623047,2856000,4.239997863769531
2019-05-24,81.25,74.19999694824219,2946800,7.0500030517578125
2019-05-28,79.38999938964844,76.80000305175781,1641300,2.589996337890625
2019-05-29,77.93000030517578,73.58300018310547,1512100,4.3470001220703125
2019-05-30,80.97000122070312,76.5999984741211,1996000,4.370002746582031
2019-05-31,83.16999816894531,77.77999877929688,1594300,5.3899993896484375
2019-06-03,81.94000244140625,75.6500015258789,1570500,6.290000915527344
2019-06-04,78.87999725341797,76.62000274658203,1134900,2.2599945068359375
2019-06-05,80.5999984741211,76.23999786376953,1295800,4.3600006103515625
2019-06-06,79.75,77.02999877929688,3024000,2.720001220703125
2019-06-07,98.88999938964844,92.5,9487800,6.3899993896484375
2019-06-10,105.98500061035156,96.0,4852800,9.985000610351562
2019-06-11,101.19999694824219,91.56999969482422,4372400,9.629997253417969
2019-06-12,104.18499755859375,94.0,3156900,10.18499755859375
2019-06-13,105.1719970703125,98.55000305175781,3189100,6.6219940185546875
2019-06-14,104.56999969482422,99.25,1889300,5.319999694824219
2019-06-17,102.4469985961914,97.0,2128500,5.446998596191406
2019-06-18,102.0,97.51000213623047,2272400,4.489997863769531
2019-06-19,104.44499969482422,98.62999725341797,2592700,5.81500244140625
2019-06-20,107.33999633789062,101.62100219726562,2460700,5.718994140625
2019-06-21,101.53199768066406,97.81999969482422,2972500,3.7119979858398438
2019-06-24,101.5,88.87999725341797,6011200,12.620002746582031
2019-06-25,91.5,84.62999725341797,3744500,6.870002746582031
2019-06-26,89.08000183105469,84.6050033569336,2680000,4.474998474121094
2019-06-27,92.33000183105469,87.80000305175781,3019500,4.529998779296875
2019-06-28,92.19999694824219,87.25,3228300,4.9499969482421875
2019-07-01,87.79000091552734,83.0999984741211,5306600,4.69000244140625
2019-07-02,86.8499984741211,84.0,1866000,2.8499984741210938
2019-07-03,90.5999984741211,84.51000213623047,2706100,6.089996337890625
2019-07-05,91.97000122070312,88.0,2582700,3.970001220703125
2019-07-08,92.79000091552734,89.88999938964844,1793300,2.9000015258789062
2019-07-09,91.2699966430664,89.0999984741211,1557400,2.1699981689453125
2019-07-10,93.44999694824219,91.55000305175781,2059300,1.899993896484375
2019-07-11,93.19999694824219,90.4520034790039,1784600,2.7479934692382812
2019-07-12,94.93000030517578,91.37000274658203,2689700,3.55999755859375
2019-07-15,100.6500015258789,93.77999877929688,3835600,6.870002746582031
2019-07-16,100.5,96.5,2120100,4.0
2019-07-17,101.98699951171875,97.54000091552734,2314100,4.446998596191406
2019-07-18,99.5,95.01599884033203,1948800,4.484001159667969
2019-07-19,97.79000091552734,92.87999725341797,1747700,4.910003662109375
2019-07-22,97.46499633789062,93.50499725341797,1483000,3.9599990844726562
2019-07-23,98.1500015258789,93.5199966430664,2241700,4.6300048828125
2019-07-24,97.87999725341797,94.68499755859375,1283700,3.1949996948242188
2019-07-25,99.5999984741211,95.75,1870300,3.8499984741210938
2019-07-26,104.48999786376953,97.83000183105469,3040700,6.659996032714844
2019-07-29,102.99800109863281,92.0999984741211,4230300,10.898002624511719
2019-07-30,99.3499984741211,94.02999877929688,1635500,5.319999694824219
2019-07-31,97.5,93.5,1514700,4.0
2019-08-01,98.66000366210938,93.80000305175781,1530400,4.8600006103515625
2019-08-02,96.0,92.56600189208984,1117100,3.4339981079101562
2019-08-05,91.19000244140625,87.29000091552734,1774400,3.9000015258789062
2019-08-06,92.29000091552734,88.0999984741211,1028700,4.19000244140625
2019-08-07,93.16000366210938,88.0199966430664,996100,5.140007019042969
2019-08-08,95.83999633789062,93.0199966430664,925600,2.8199996948242188
2019-08-09,95.48999786376953,93.30999755859375,800500,2.1800003051757812
2019-08-12,94.18000030517578,91.11000061035156,779300,3.0699996948242188
2019-08-13,96.2229995727539,92.05999755859375,1167200,4.163002014160156
2019-08-14,94.52200317382812,89.88999938964844,1265700,4.6320037841796875
2019-08-15,93.44000244140625,89.69000244140625,1079800,3.75
2019-08-16,95.0,92.08000183105469,1259300,2.9199981689453125
2019-08-19,96.19999694824219,92.88999938964844,1226000,3.30999755859375
2019-08-20,93.56999969482422,91.13999938964844,746100,2.4300003051757812
2019-08-21,94.18099975585938,92.35399627685547,760000,1.8270034790039062
2019-08-22,95.5,91.56999969482422,883000,3.9300003051757812
2019-08-23,94.12999725341797,90.41000366210938,1368400,3.7199935913085938
2019-08-26,93.5,91.44999694824219,697400,2.0500030517578125
2019-08-27,93.69000244140625,90.44000244140625,825800,3.25
2019-08-28,91.37999725341797,88.71099853515625,1148300,2.6689987182617188
2019-08-29,92.68000030517578,90.69999694824219,851800,1.9800033569335938
