Date,High,Low,Volume,Volatility
2019-01-02,226.58918922328962,221.8447072510523,126925200,4.74448197223731
2019-01-03,224.2079505863008,219.78818561793517,144140700,4.419764968365627
2019-01-04,228.3029992354066,222.94516916323036,142628800,5.3578300721762275
2019-01-07,230.864651170118,227.02217350833402,103139100,3.842477661783988
2019-01-08,232.09134624594776,229.10575766900223,102512600,2.9855885769455313
2019-01-09,233.53454997395662,231.08113275553774,95006600,2.4534172184188776
2019-01-10,233.7600637819376,230.45877238894823,96823900,3.3012913929893557
2019-01-11,233.62476066259418,231.83880809184683,73858100,1.7859525707473551
2019-01-14,232.98436364516584,231.2796142420003,70908200,1.7047494031655503
2019-01-15,235.14913751164983,232.54236950184847,85208300,2.606768009801357
2019-01-16,236.2946195226038,235.05889606779905,77636700,1.2357234548047416
2019-01-17,238.05353821394255,234.4816331137865,96118400,3.5719051001560445
2019-01-18,240.81362702836896,237.22369204526075,127900300,3.5899349831082077
2019-01-22,239.08183468775897,235.47386914199748,115531200,3.6079655457614876
2019-01-23,238.83830413877422,235.11307535194692,86030300,3.7252287868273015
2019-01-24,238.3060733500999,236.39382898568007,59204100,1.91224436441982
2019-01-25,240.56115230353555,237.81909034213112,96883400,2.7420619614044313
2019-01-28,237.97229814385665,236.13225613181268,85613700,1.8400420120439662
2019-01-29,238.62180749046934,236.75470626251357,66136300,1.8671012279557715
2019-01-30,242.20268662048173,238.3511937958689,92473700,3.8514928246128193
2019-01-31,243.96164672530227,241.07526286001223,104012100,2.8863838652900426
2019-02-01,244.6200496440866,242.79800961541883,85782500,1.8220400286677716
2019-02-04,245.36868798847547,242.96035914748498,60744800,2.4083288409904924
2019-02-05,246.64047497315093,245.2333709087375,79552800,1.4071040644134314
2019-02-06,246.55029451454612,245.26948230486175,58347800,1.2808122096843704
2019-02-07,244.93576994119323,241.99529649981181,95482000,2.940473441381414
2019-02-08,244.0607841954562,241.58030821850048,75788900,2.4804759769557165
2019-02-11,244.8815907605334,243.56469126929375,68021400,1.316899491239667
2019-02-12,247.61463023964689,245.64829590356388,72270200,1.9663343360830083
2019-02-13,248.88644822729057,247.6507245732615,65277200,1.2357236540290728
2019-02-14,248.62485997087765,246.1263268063369,83234400,2.49853316454076
2019-02-15,250.22134430800241,249.06679684741994,97088700,1.154547460582478
2019-02-19,251.27670686045914,249.37351856187368,59120800,1.9031882985854622
2019-02-20,251.5834221925955,250.07708462974486,76610800,1.5063375628506321
2019-02-21,250.84373982067194,249.26525533648686,64214700,1.5784844841850827
2019-02-22,251.98028727942702,250.212391962228,78114600,1.7678953171990202
2019-02-25,253.7392215074942,252.0434731176924,69030700,1.6957483898017927
2019-02-26,252.82811709020677,251.5653349417917,56844100,1.2627821484150843
2019-02-27,252.18773029126183,250.2845419664718,56921600,1.9031883247900225
2019-02-28,252.06149431740707,251.04223968543135,69268300,1.0192546319757128
2019-03-01,253.3512332204545,251.49313398651793,78880500,1.8580992339365707
2019-03-04,254.24432315935533,249.70730731060195,106494600,4.537015848753384
2019-03-05,252.34101501800544,251.12332164314807,59114600,1.2176933748573617
2019-03-06,251.79976754765153,249.82440539533425,75039800,1.975362152317274
2019-03-07,249.84255044503882,247.20875137918785,94885100,2.6337990658509796
2019-03-08,247.73186636221394,245.72044369426757,85795800,2.0114226679463627
2019-03-11,251.3126813333068,248.25494672511653,65098900,3.0577346081902874
2019-03-12,252.62065866590467,251.52022840244396,79667500,1.1004302634607086
2019-03-13,254.70429871914848,252.8281414663984,80639200,1.8761572527500903
2019-03-14,254.21722932474097,253.16191489938655,67518400,1.0553144253544247
2019-03-15,255.67217385267998,253.96895656840164,81309000,1.7032172842783382
2019-03-18,256.0798369319139,254.84771127748047,62199800,1.232125654433446
2019-03-19,257.61995078011114,254.9473731433541,90268100,2.6725776367570404
2019-03-20,256.84093688589536,253.95997639863631,84609200,2.8809604872590455
2019-03-21,258.36283693645663,254.20446501050742,79550400,4.158371925949211
2019-03-22,257.1125886625874,252.92703913728187,122659300,4.185549525305561
2019-03-25,253.8420698044757,251.53187253225613,85575200,2.3101972722195683
2019-03-26,255.644966428241,253.27134469331833,68125900,2.373621734922665
2019-03-27,255.26453502820456,251.79467593641118,72224700,3.4698590917933814
2019-03-28,254.76616871666113,252.82741982899728,56238500,1.9387488876638486
2019-03-29,256.2429124072712,254.70278984757456,82186800,1.5401225596966412
2019-04-01,259.2507353969234,257.6562294554753,77617900,1.5945059414481193
2019-04-02,259.3141423024182,258.28132984591485,40070400,1.0328124565033363
2019-04-03,260.7003170682269,258.87931982946725,68243200,1.8209972387596736
2019-04-04,260.4284735696444,259.11484200590303,48997500,1.3136315637413531
2019-04-05,261.48840714463137,260.555265282722,58621700,0.9331418619093483
2019-04-08,261.74210360738147,260.34691108717846,53566300,1.395192520203011
2019-04-09,260.9901239027153,259.73991667780365,66142300,1.2502072249116623
2019-04-10,261.2710218690004,260.2925650765783,52601500,0.9784567924220937
2019-04-11,261.6787025573254,260.53717879033087,55093100,1.14152376699451
2019-04-12,263.15548054141414,261.15330695753477,69727800,2.002173583879369
2019-04-15,263.04672445053893,261.8961321630898,49596700,1.1505922874491148
2019-04-16,263.64470905912054,262.2766939669412,52153200,1.3680150921793484
2019-04-17,264.0250837627608,261.814529375209,58268300,2.210554387551781
2019-04-18,263.01960866107805,261.51570433974626,68708500,1.5039043213317882
2019-04-22,263.1283303285299,261.8871633931436,40160100,1.2411669353862749
2019-04-23,265.57436569771625,263.11014190434713,52246600,2.464223793369115
2019-04-24,265.5925096845761,264.60501187003445,50392900,0.9874978145416549
2019-04-25,265.24818630138714,263.3909708280213,57770900,1.8572154733658408
2019-04-26,265.89143470037465,263.853015169957,50916400,2.0384195304176274
2019-04-29,266.7611619593013,265.818951477422,57197700,0.9422104818793287
2019-04-30,266.6615277592379,264.46910964412484,81111700,2.192418115113071
2019-05-01,267.21418703431993,264.3603773102805,71671900,2.8538097240394222
2019-05-02,265.17572827673655,262.29474115317083,65030200,2.880987123565717
2019-05-03,266.66152298463834,263.9073838307308,56543700,2.754139153907545
2019-05-06,265.7283374056001,261.7330322648306,107198100,3.99530514076946
2019-05-07,263.46352166073507,258.9336993734588,144729900,4.529822287276261
2019-05-08,262.21320875485543,259.8939426413556,91568300,2.3192661134998502
2019-05-09,260.31080773003197,256.65977133837447,103471100,3.651036391657499
2019-05-10,261.7692768118698,255.75366174349872,112429300,6.0156150683710905
2019-05-13,256.8317407886918,253.60651096868574,127290500,3.225229820006035
2019-05-14,258.2904557133894,255.34607141630974,77003200,2.944384297079665
2019-05-15,258.8973772256288,254.9020718206903,73956400,3.995305404938506
2019-05-16,262.01383029099827,258.8882712038468,76749600,3.125559087151487
2019-05-17,261.46134720761864,258.3085809514173,100353000,3.152766256201346
2019-05-20,259.0695043234481,256.4965694181352,62877600,2.572934905312877
2019-05-21,259.94836066189526,258.698125356596,46847100,1.2502353052992703
2019-05-22,259.73082746319585,258.2903479871521,49482500,1.4404794760437767
2019-05-23,256.57809474224086,254.18636380448157,98733800,2.3917309377592915
2019-05-24,257.4750801791081,255.56348101742185,55268100,1.9115991616862402
2019-05-28,257.42976561854806,253.78779886926955,70029400,3.6419667492785095
2019-05-29,253.09012820747273,250.68932877241326,104972900,2.4007994350594686
2019-05-30,253.70621613873084,251.685906068649,62523800,2.020310070081848
2019-05-31,251.06072818672115,249.35751151816606,86862800,1.7032166685550862
2019-06-03,250.5444479754874,247.40981884015213,96428000,3.134629135335274
2019-06-04,254.28591345487578,250.60770262848416,77231900,3.67821082639162
2019-06-05,256.37883187618837,253.95992264527067,71169700,2.4189092309177056
2019-06-06,258.6980583342851,255.99830279551534,69430400,2.6997555387697787
2019-06-07,261.6877233472592,258.8701607536216,74272200,2.8175625936376036
2019-06-10,263.4726097245832,261.7059678421747,60799100,1.7666418824085213
2019-06-11,263.99800412007187,261.08079782859954,58641300,2.9172062914723256
2019-06-12,262.059180425102,260.7545899291298,47096300,1.3045904959722066
2019-06-13,262.7115900394222,261.47946396891996,48945200,1.232126070502261
2019-06-14,262.66618461137944,261.28912902914146,52324700,1.377055582237972
2019-06-17,262.9289496652795,261.9867390898228,39205700,0.9422105754567269
2019-06-18,265.96389031987786,263.62648743406885,85434800,2.337402885809013
2019-06-19,266.0364688601789,264.0614728933466,78674400,1.9749959668322958
2019-06-20,268.4462691972053,265.5653094694826,116570000,2.8809597277227112
2019-06-21,269.03267893331997,267.43044575258176,83309500,1.6022331807382102
2019-06-24,268.1770120356143,267.16651380574797,47582700,1.0104982298663572
2019-06-25,267.40311154194916,264.5900702982894,82028700,2.813041243659768
2019-06-26,266.1103810095686,264.32606272677776,51584900,1.7843182827908208
2019-06-27,265.882852221026,264.8177341089854,40355200,1.0651181120405795
2019-06-28,267.2392791440335,265.8373284200047,59350900,1.4019507240287794
2019-07-01,270.307293311999,267.94940863853105,78705600,2.357884673467936
2019-07-02,269.91570398437017,268.2679358258174,61504500,1.6477681585527648
2019-07-03,272.0368714276891,270.3981881477491,40898900,1.6386832799399826
2019-07-05,271.8730858184889,269.4788067261521,51677300,2.3942790923368307
2019-07-08,271.5271529706869,269.66998910660146,45841800,1.8571638640854644
2019-07-09,270.8535107260659,268.9963742951934,41101300,1.8571364308725151
2019-07-10,272.8016087541727,271.0901078857577,58448500,1.711500868415044
2019-07-11,272.72879175099376,271.4725037539752,50826100,1.2562879970185463
2019-07-12,273.7757565819914,272.66510335475454,40326000,1.1106532272368668
2019-07-15,274.14001279425247,273.2842618656327,33900000,0.8557509286197842
2019-07-16,273.9123324860269,272.6013964945682,36650100,1.3109359914587344
2019-07-17,273.0473938656854,271.0536804199219,36036300,1.9937134457635466
2019-07-18,272.42835780434785,270.106924264299,51392600,2.321433540048872
2019-07-19,273.1749511477823,270.3619089308104,58678600,2.813042216971894
2019-07-22,271.7456297833539,270.4164964586017,43638100,1.3291333247521493
2019-07-23,273.13848876953125,271.49072021357927,44564500,1.6477685559519841
2019-07-24,274.4220886230469,272.2827123691304,47213200,2.1393762539164527
2019-07-25,274.0215461222331,272.30093238084265,55394100,1.720613741390423
2019-07-26,275.14135322671115,273.67564191794287,45084100,1.4657113087682774
2019-07-29,274.9410281062082,273.88499489818696,38126500,1.0560332080212333
2019-07-30,274.17634050250814,272.64689669808655,45849000,1.5294438044215894
2019-07-31,274.20353704603724,268.7413154139034,104245200,5.462221632133833
2019-08-01,273.9031994068525,267.6125351941328,142646600,6.290664212719662
2019-08-02,267.75819505315053,264.8268006248972,116749700,2.931394428253327
2019-08-05,262.37785948293475,256.46956415575534,178745400,5.908295327179417
2019-08-06,262.2230854143659,258.80008398164455,120711700,3.423001432721378
2019-08-07,262.9332137899833,256.7609029274207,140572300,6.172310862562597
2019-08-08,267.3030700683594,263.1062740124538,87713900,4.1967960559055655
2019-08-09,266.95712658460286,263.68889872097986,93730000,3.2682278636229967
2019-08-12,265.47311869785545,261.29452158581717,65527600,4.17859711203829
2019-08-13,267.78551703113726,261.604092633462,94299800,6.181424397675244
2019-08-14,262.8604142731381,258.3267861877967,135622100,4.533628085341377
2019-08-15,260.03827922086384,257.07957468323815,99556600,2.9587045376256924
2019-08-16,263.3975008578796,259.1915933324982,83018300,4.205907525381406
2019-08-19,266.811470749754,265.31847703469884,53571800,1.4929937150551496
2019-08-20,266.1559478619632,263.96197906068124,51596400,2.193968801281983
2019-08-21,266.6111425674127,265.5733344446257,49524700,1.0378081227869984
2019-08-22,267.585202703762,264.3715958502957,51666400,3.213606853466274
2019-08-23,266.52012715519174,258.06277582278955,149161500,8.457351332402197
2019-08-26,262.1866149902344,259.98350690395455,72423800,2.2031080862798262
2019-08-27,263.96200798297605,260.39334244704855,66668900,3.5686655359274937
2019-08-28,263.1608388017507,259.6832164051015,59696700,3.477622396649167
2019-08-29,266.8843233789875,264.5628610276678,57899400,2.321462351319724
2019-08-30,267.8674585441876,265.30023435502596,62901200,2.5672241891616636
2019-09-03,265.4458909571523,263.34293674805815,69101400,2.1029542090941504
2019-09-04,267.7035306592128,266.11038238150365,46887300,1.5931482777091333
2019-09-05,272.0461342189594,267.6490548281447,83258100,4.397079390814724
2019-09-06,271.9823206084942,270.76242737756183,49584300,1.219893230932371
2019-09-09,272.4192690118055,270.5257105301094,51260300,1.8935584816961182
2019-09-10,271.4724850420059,269.4423488939592,57947100,2.030136148046722
