Date,High,Low,Volume,Volatility
2019-01-02,28.174838753844124,27.570125124146145,24458100,0.6047136296979794
2019-01-03,28.493739631876,27.889026045819595,24831900,0.6047135860564055
2019-01-04,28.177846203351756,27.88602061526454,24087300,0.29182558808721737
2019-01-07,28.63212865859204,28.033431757856533,23369100,0.5986969007355079
2019-01-08,28.809632464679062,28.253055282951113,21602700,0.556577181727949
2019-01-09,28.923954717723067,28.511788308768526,18816900,0.4121664089545405
2019-01-10,28.57496917407389,28.01538451039885,28188900,0.5595846636750395
2019-01-11,28.66822971195261,28.44559953679948,16183800,0.2226301751531281
2019-01-14,28.716372070034197,28.36437347268319,21255300,0.351998597351006
2019-01-15,29.062358185868415,28.69531711904409,21174600,0.36704106682432425
2019-01-16,29.140571862792463,28.83069302302358,16230000,0.3098788397688814
2019-01-17,29.24587110611064,28.9299773474573,16843500,0.3158937586533419
2019-01-18,29.543715031017708,29.137563477023797,18361800,0.40615155399391156
2019-01-22,29.612906088463223,29.11649682182629,24189600,0.49640926663693463
2019-01-23,29.88969429941494,29.34213946074639,25037400,0.5475548386685496
2019-01-24,29.621944616303107,29.011214248939353,22829100,0.6107303673637539
2019-01-25,29.757318634944752,29.107476203984866,21654600,0.649842430959886
2019-01-28,29.203751889227906,28.905909706557537,17627400,0.29784218267036877
2019-01-29,29.230831022198515,29.035276415951518,15760200,0.19555460624699705
2019-01-30,29.122521217727673,28.3583561806233,35547900,0.7641650371043731
2019-01-31,29.143582218673828,28.46967154640806,44169000,0.6739106722657695
2019-02-01,28.88183639996625,28.012372966968037,37775700,0.8694634329982129
2019-02-04,28.51178741455078,28.084576903752243,21805800,0.4272105107985382
2019-02-05,28.863788728014946,28.58700382843896,18299700,0.2767848995759863
2019-02-06,28.88484969460896,28.647175366004,12794700,0.2376743286049603
2019-02-07,29.12853284060273,28.58098151898601,21030300,0.5475513216167194
2019-02-08,29.089427021866406,28.623105889062433,18507600,0.4663211328039729
2019-02-11,28.98713960060413,28.773531736389742,16628400,0.2136078642143886
2019-02-12,29.233835579572776,29.032266112037384,17643900,0.20156946753539273
2019-02-13,29.483549535813516,29.209773775258554,16375500,0.2737757605549618
2019-02-14,29.844566586311362,29.18870920304998,21602400,0.655857383261381
2019-02-15,30.08525059792792,29.74228120697656,28443000,0.34296939095136025
2019-02-19,31.342813458112175,30.708016773260045,62091900,0.6347966848521303
2019-02-20,30.78925090123056,29.67910197125523,52895400,1.110148929975331
2019-02-21,30.06117911674191,29.757318629867736,19239600,0.303860486874175
2019-02-22,30.133377485421608,29.82650787633081,24260700,0.30686960909079986
2019-02-25,30.12435800112098,29.799436784167977,27705000,0.3249212169530047
2019-02-26,29.802448601074442,29.444433397122253,25464300,0.35801520395218844
2019-02-27,29.600871920182367,29.360190184055714,23706900,0.24068173612665333
2019-02-28,29.925802136309617,29.414353723399998,34127700,0.5114484129096191
2019-03-01,29.952875386153032,29.218793430326457,31057500,0.734081955826575
2019-03-04,29.661049552230438,29.294010277892443,23051400,0.3670392743379942
2019-03-05,29.841554827965073,29.5106187189162,18357900,0.33093610904887427
2019-03-06,29.784395865871428,29.441423070653304,14089800,0.34297279521812385
2019-03-07,29.5437164680427,29.254898336261743,18379800,0.28881813178095683
2019-03-08,29.609906363712007,29.182694030067076,16977000,0.42721233364493116
2019-03-11,29.65802781751728,29.42937936875457,16035900,0.2286484487627085
2019-03-12,29.706180919710068,29.49859307596954,15211500,0.20758784374052652
2019-03-13,29.889695026801313,29.600873485196047,16446900,0.28882154160526596
2019-03-14,29.77224747819772,29.518169265030775,14777400,0.25407821316694523
2019-03-15,29.796445474560283,29.52119665416368,43800000,0.2752488203966017
2019-03-18,30.177557223388884,29.720825000053576,17310300,0.45673222333530816
2019-03-19,30.395338869363286,30.11706468638229,16243200,0.27827418298099715
2019-03-20,30.111016562012487,29.805521079792566,18969300,0.3054954822199214
2019-03-21,29.983983018280497,29.672440203877485,19653000,0.3115428144030119
2019-03-22,30.104969414976036,29.62404113496808,20124300,0.48092828000795507
2019-03-25,29.82971889078803,29.530270646200062,16222200,0.2994482445879676
2019-03-26,29.899288759706543,29.65126123165934,14837700,0.24802752804720285
